Time,DEMG1_AR1,DEMG1_AR2,DEMG1_AR3,DEMG1_AR4,DEMG1_AR5,DEMG1_AR6,DEMG1_RMS,DEMG2_AR1,DEMG2_AR2,DEMG2_AR3,DEMG2_AR4,DEMG2_AR5,DEMG2_AR6,DEMG2_RMS,DEMG3_AR1,DEMG3_AR2,DEMG3_AR3,DEMG3_AR4,DEMG3_AR5,DEMG3_AR6,DEMG3_RMS,DEMG4_AR1,DEMG4_AR2,DEMG4_AR3,DEMG4_AR4,DEMG4_AR5,DEMG4_AR6,DEMG4_RMS,DEMG5_AR1,DEMG5_AR2,DEMG5_AR3,DEMG5_AR4,DEMG5_AR5,DEMG5_AR6,DEMG5_RMS,DEMG6_AR1,DEMG6_AR2,DEMG6_AR3,DEMG6_AR4,DEMG6_AR5,DEMG6_AR6,DEMG6_RMS,DEMG7_AR1,DEMG7_AR2,DEMG7_AR3,DEMG7_AR4,DEMG7_AR5,DEMG7_AR6,DEMG7_RMS,DEMG8_AR1,DEMG8_AR2,DEMG8_AR3,DEMG8_AR4,DEMG8_AR5,DEMG8_AR6,DEMG8_RMS,DEMG9_AR1,DEMG9_AR2,DEMG9_AR3,DEMG9_AR4,DEMG9_AR5,DEMG9_AR6,DEMG9_RMS,DEMG10_AR1,DEMG10_AR2,DEMG10_AR3,DEMG10_AR4,DEMG10_AR5,DEMG10_AR6,DEMG10_RMS,DEMG11_AR1,DEMG11_AR2,DEMG11_AR3,DEMG11_AR4,DEMG11_AR5,DEMG11_AR6,DEMG11_RMS,DEMG12_AR1,DEMG12_AR2,DEMG12_AR3,DEMG12_AR4,DEMG12_AR5,DEMG12_AR6,DEMG12_RMS,DEMG13_AR1,DEMG13_AR2,DEMG13_AR3,DEMG13_AR4,DEMG13_AR5,DEMG13_AR6,DEMG13_RMS,DEMG14_AR1,DEMG14_AR2,DEMG14_AR3,DEMG14_AR4,DEMG14_AR5,DEMG14_AR64,DEMG14_RMS,knee_angle_r,ankle_angle_r,knee_angle_r_moment,ankle_angle_r_moment,knee_angle_l,ankle_angle_l,knee_angle_l_moment,ankle_angle_l_moment
0.5,0.642131588,-0.744508615,0.533011522,-0.558626902,0.321742747,-0.27806276,0.006685456,1.188460585,-1.016991335,0.47929119,-0.642088004,0.529835963,-0.395187863,0.015771696,0.696145931,-0.861327767,0.620598164,-0.614695813,0.340305079,-0.36433942,0.008338743,0.953833972,-1.152969309,0.937378827,-1.006390021,0.60219592,-0.513560398,0.032573136,1.492789986,-1.457026261,1.090038332,-1.12774956,0.786490899,-0.387285079,0.028049334,4.982524022,-10.84479392,13.2131424,-9.509675801,3.83234566,-0.675835504,0.000562912,0.619178498,-0.962813998,0.52743943,-0.755246603,0.412527467,-0.344687624,0.019505491,0.628975163,-0.67141207,0.569372087,-0.641012195,0.249907481,-0.402455679,0.019400418,0.576194568,-0.774309828,0.724492132,-0.541603156,0.399806288,-0.270832942,0.005249396,0.264511166,-0.747527025,0.588399353,-0.646117305,0.273666768,-0.386836551,0.005534293,0.777365678,-0.98932328,0.848034697,-0.727549645,0.294360189,-0.205179182,0.008755338,0.576641825,-0.678643205,0.738794523,-0.503872344,0.369721048,-0.361016765,0.006016697,0.486205796,-0.809474758,0.545474473,-0.531763794,0.242935941,-0.254301759,0.010793675,0.304279282,-0.747775541,0.444570084,-0.551456543,-0.009914038,-0.216763534,0.011649088,-27.01236685,17.07494041,1.99529133,-39.26715519,-25.17311602,16.82928621,-8.39946304,-42.26719498
0.55,0.953030115,-0.80322391,0.727195479,-0.794445966,0.458874511,-0.315146135,0.008966957,1.380769324,-1.437886816,1.078245108,-1.109613448,0.770054364,-0.420334487,0.017938497,0.709950436,-0.962883396,0.729349348,-0.745943689,0.415664955,-0.410339451,0.00929474,0.942674533,-1.192710551,0.868039771,-0.915195076,0.478488173,-0.370826688,0.020012447,1.718284718,-1.567722355,1.085675871,-1.171245365,0.93190113,-0.435665791,0.043900056,5.045813452,-11.1543208,13.88340527,-10.28884652,4.308370013,-0.796265916,0.001035224,0.65655561,-0.80759412,0.595024809,-0.635559834,0.352638558,-0.273441291,0.020791314,0.687455363,-0.710775835,0.595256517,-0.685481246,0.307562119,-0.415147506,0.021134185,0.533406187,-0.736702345,0.726204378,-0.47388106,0.324068733,-0.225850196,0.006037763,0.404886365,-0.751797551,0.631341789,-0.63060475,0.318880271,-0.450788741,0.005634258,0.5585451,-0.83493416,0.714494249,-0.649990708,0.249241143,-0.300558502,0.008143038,0.57194129,-0.661856033,0.73132486,-0.499835245,0.353400864,-0.311161391,0.00508068,0.325435745,-0.885621871,0.350660558,-0.667913245,0.233982124,-0.356509257,0.016107649,0.138698872,-0.771381426,0.472338845,-0.639706433,0.084556912,-0.460839461,0.010834983,-28.7033641,17.26883514,1.10859838,-33.30690806,-27.44268444,17.12352789,-7.96149377,-36.27901246
0.6,1.001241914,-0.781185489,0.510919373,-0.733608991,0.45489051,-0.207919211,0.012420471,1.366877021,-1.419163516,1.21142087,-1.209246599,0.790598193,-0.367270395,0.013237017,0.74920753,-0.900742931,0.91634946,-0.696913525,0.447635379,-0.383817506,0.008268708,0.602176874,-0.648350904,0.473130215,-0.548257554,0.442614651,-0.326347859,0.008429702,1.967614259,-2.216835622,1.72925885,-1.27911212,0.823218223,-0.388552114,0.08841806,5.114469829,-11.46441024,14.51366922,-11.00258515,4.746768786,-0.910228925,0.002994587,0.680616379,-0.867451296,0.558819023,-0.662881883,0.35261929,-0.369329952,0.024332072,0.862517803,-1.048085684,0.845275894,-0.913902619,0.540839846,-0.375563941,0.017601321,0.394802215,-0.668167342,0.482789351,-0.474060784,0.3346759,-0.257672834,0.005554871,0.345378762,-0.484937589,0.392093495,-0.394814244,0.363453644,-0.447942268,0.006765297,0.295475694,-0.625339923,0.481121956,-0.455797654,0.119774298,-0.292651727,0.007905975,0.5953122,-0.495021135,0.562311792,-0.452001133,0.258107567,-0.390021598,0.006418987,0.333069434,-0.822139038,0.375817975,-0.638954939,0.262025227,-0.326464383,0.015728151,0.305307219,-0.758232985,0.624521571,-0.619781479,0.230049129,-0.434069833,0.013208424,-32.10290094,17.65218234,-0.81446764,-23.51016589,-31.60688552,17.44548132,-2.67651705,-24.82963391
0.65,1.129259578,-0.930677541,0.570807771,-0.706267305,0.508542197,-0.422045804,0.018463982,1.46398806,-1.476941956,1.251100041,-1.284483855,0.897875683,-0.495551353,0.019163529,0.651447785,-0.647150719,0.770724564,-0.562980675,0.330547617,-0.369795218,0.006615597,0.658919689,-0.665758466,0.643371793,-0.511678303,0.299223304,-0.259382143,0.00887689,1.838420381,-1.996269794,1.588096722,-1.318100816,0.910972923,-0.421028422,0.134002336,5.018318528,-10.99745677,13.5480537,-9.937550651,4.120371508,-0.753633876,0.005145285,0.584012125,-0.912862251,0.511557564,-0.689219014,0.364940823,-0.408294891,0.024783337,0.861330567,-0.914200464,0.709919068,-0.813284589,0.467935931,-0.364766262,0.021835392,0.722562173,-0.717265483,0.529859471,-0.499454317,0.497736412,-0.519517463,0.007663347,0.403873036,-0.503395142,0.40051007,-0.485256383,0.303531005,-0.461133145,0.007108598,0.495642461,-0.523364388,0.641867424,-0.423776184,0.15598861,-0.184496098,0.009190573,0.691463705,-0.630477539,0.704971114,-0.595406955,0.364743399,-0.375542857,0.006871498,0.781811608,-1.24378783,0.785054264,-0.845005317,0.425959767,-0.262668169,0.017967936,0.595001967,-0.817352615,0.852238383,-0.773511652,0.356736345,-0.432242985,0.014585805,-38.08749524,18.42230071,3.31387154,-13.32853284,-37.83688564,18.2903128,-1.59722792,-15.12656223
0.7,1.275303662,-1.189422956,0.983851548,-0.948272268,0.622488855,-0.323714053,0.02470332,1.296067499,-1.628320831,1.412970326,-1.2673241,0.70316451,-0.45920767,0.024957025,0.673042387,-0.967658323,0.754631606,-0.771856398,0.427640879,-0.359286801,0.005375524,0.879506064,-0.62665601,0.917045701,-0.56463224,0.331691822,-0.40780392,0.01166316,1.69917895,-1.776869764,1.327202051,-1.22930794,0.853970782,-0.420260312,0.181515403,5.091275125,-11.30306456,14.04056524,-10.3169365,4.25884739,-0.773022034,0.00853041,0.576529711,-1.069123332,0.591774544,-0.847598772,0.323215144,-0.32196212,0.020785028,0.780383968,-0.847589398,0.605734504,-0.654475337,0.26930945,-0.385964359,0.019538656,0.928823902,-0.942859252,0.695998533,-0.699260648,0.663976298,-0.568550702,0.010488871,0.672283191,-0.716920299,0.520704422,-0.612348494,0.374083482,-0.381835929,0.007094981,0.749843084,-0.733493299,0.741220346,-0.554936432,0.242920292,-0.101576772,0.009010975,0.844229256,-1.045519247,0.919970366,-0.888460768,0.435711934,-0.300732109,0.00830427,0.865657234,-1.295193757,0.935512418,-0.905391976,0.503063494,-0.257785296,0.019390714,0.667317225,-0.911320707,0.771296234,-0.844095242,0.395620627,-0.379606486,0.015263499,-46.69969902,20.30708549,10.68562863,-10.19000539,-46.11055913,20.34220037,2.42626194,-15.32902228
0.75,1.077087284,-0.986920638,0.830740854,-0.839727834,0.444653331,-0.301747088,0.036564921,1.25567343,-1.339877253,1.017662676,-0.999843047,0.491562769,-0.249331597,0.039378658,0.982073691,-1.210392683,0.90902219,-0.942570649,0.495872235,-0.285724397,0.024651066,1.118819751,-0.842190158,0.908906133,-0.664323758,0.530190648,-0.432496731,0.014232408,1.325249132,-1.366464846,1.212418392,-1.473337894,0.956544937,-0.494108259,0.284884249,5.023885045,-11.01795486,13.57129617,-9.938574837,4.106387714,-0.747027904,0.005775457,0.638146637,-0.927810162,0.625881823,-0.844489471,0.487114471,-0.384930733,0.031382313,0.967247077,-1.186342811,1.102002582,-0.997509449,0.588194291,-0.511732445,0.025723196,0.837834131,-0.99807939,0.745288589,-0.623062236,0.462888614,-0.438523899,0.012236075,0.80304343,-0.784090972,0.665068359,-0.815644839,0.414115723,-0.282471232,0.008490204,0.67538299,-1.027191505,0.814354214,-0.751930138,0.353644214,-0.209175055,0.007247573,1.110116687,-1.177279018,1.089107946,-0.853743351,0.429602068,-0.233106841,0.011492284,0.875659018,-0.991591961,0.867291184,-0.959309554,0.368233571,-0.342402995,0.01209167,1.140527665,-1.223503015,1.113683608,-0.94264952,0.516665047,-0.347044178,0.024908731,-57.55512664,23.79381623,12.63880113,-10.86360992,-56.72474144,24.04026956,13.83564359,-17.1150487
0.8,1.358482853,-1.351266019,1.074227735,-1.145588393,0.855622492,-0.443063942,0.067255912,1.280880352,-1.38276054,1.029442001,-1.162154801,0.715933089,-0.327767767,0.050135623,0.970889191,-1.145015592,0.828154025,-0.861645433,0.445842731,-0.225436339,0.028717485,1.106224781,-0.85094002,0.874742089,-0.646701313,0.473155417,-0.336941176,0.013770771,1.299741393,-1.237728899,0.961394055,-1.046263334,0.682371137,-0.360872533,0.337515449,4.960695076,-10.76156682,13.21552973,-9.782871922,4.158263876,-0.792506342,0.062547131,0.645369343,-1.052357586,0.816155879,-0.861545757,0.478074494,-0.448352153,0.046446389,0.967334536,-1.172275996,1.075291651,-0.991391007,0.582909133,-0.534268157,0.026980177,0.985761865,-1.106351157,0.951944802,-0.733226296,0.455032058,-0.407026258,0.012381491,0.736848924,-0.906977998,0.765496289,-0.820521833,0.443941896,-0.386689767,0.009952866,1.171090925,-1.278434193,1.312124956,-1.05617269,0.571236648,-0.382988221,0.020149704,1.086032537,-1.203028508,1.12020276,-0.797610959,0.398253177,-0.224753617,0.011545339,1.131095851,-1.411412592,1.192182164,-1.192515094,0.757744122,-0.537760107,0.036357256,1.061819167,-1.063123464,0.969821196,-0.833205066,0.486937813,-0.355297487,0.024272247,-69.6431728,27.79507093,25.25208856,-12.65906833,-68.98158359,28.25577902,23.84121905,-20.2879627
0.85,1.3141854,-1.302736914,0.998722441,-1.05021752,0.763890995,-0.34939406,0.078727144,1.213817627,-1.500537728,1.124894085,-1.216851442,0.740328528,-0.38450727,0.051479617,0.825527669,-0.877720836,0.668638781,-0.656467355,0.389027495,-0.110362254,0.011578771,0.986621609,-0.802064497,0.907181537,-0.539695149,0.505702767,-0.419958532,0.015247201,1.990105226,-2.415902218,1.945617857,-1.332460286,0.701695501,-0.288801362,0.350619454,4.954326022,-10.67816166,12.94614932,-9.385019534,3.86720968,-0.705395938,0.090747084,0.577663479,-1.070918482,0.704586347,-0.805665952,0.398024342,-0.379280644,0.072840896,1.171412092,-1.453326092,1.274237946,-1.19876263,0.745906819,-0.489816072,0.025514362,0.85063202,-0.888903,0.725685979,-0.680984592,0.352627224,-0.26686914,0.014451138,0.706024587,-0.764939596,0.622783421,-0.619280497,0.420829144,-0.382088323,0.011164105,1.041784132,-1.072457874,1.134518833,-0.914047721,0.4911457,-0.380908757,0.022764126,1.111557844,-1.270116459,1.117689876,-0.962366136,0.616610189,-0.369314934,0.015952883,1.109839517,-1.366379747,1.122713874,-1.039302573,0.634416997,-0.433124007,0.041419766,1.03998027,-1.113364087,0.91164152,-0.888790062,0.321901076,-0.245149287,0.026457885,-81.78292756,31.44279205,38.13732485,-15.46846245,-81.36540271,32.32635104,40.34314287,-23.88567146
0.9,1.328277076,-1.310943877,1.071117899,-1.068075446,0.722329852,-0.357875217,0.071509417,1.436769489,-1.662386279,1.363395745,-1.223206412,0.818544972,-0.442068199,0.067051459,1.094192269,-1.107000341,1.16236921,-0.987719284,0.540067848,-0.460575847,0.019834854,0.959480836,-0.85056109,0.959032064,-0.591804106,0.526267284,-0.406240039,0.014454783,2.087477254,-2.6772466,2.289084808,-1.546949627,0.703850816,-0.230475919,0.357548506,5.307210425,-12.078679,15.12043632,-10.99245659,4.399870645,-0.756651324,0.061962504,0.711362992,-1.246360289,0.814615713,-0.953996639,0.412542953,-0.422018964,0.078852699,1.061284759,-1.333363298,1.117431166,-1.086761636,0.663222718,-0.436409344,0.028040902,0.624799799,-0.870702788,0.567963436,-0.634190161,0.232532355,-0.203124094,0.012950787,0.700168071,-0.832399616,0.707873655,-0.678838028,0.254158792,-0.324011641,0.01112298,0.676888326,-0.937462806,0.893207698,-0.714324488,0.412573271,-0.393283972,0.014552272,1.192689932,-1.214964612,1.000639106,-0.961976908,0.681933835,-0.507736008,0.02162682,0.741927182,-1.179695023,0.721522106,-0.794807205,0.299294826,-0.218780917,0.025201209,1.248567876,-1.381035328,1.275937471,-1.137663482,0.541431452,-0.237156136,0.032538344,-93.36186757,34.97957854,52.18868001,-19.30542116,-93.06721819,36.28872045,55.42354466,-28.57143817
0.95,1.321362552,-1.467965312,1.327775632,-1.232526647,0.699310116,-0.367268253,0.075041454,1.435399775,-1.642733366,1.252713437,-1.105870083,0.659895331,-0.358655624,0.087183293,1.017265516,-0.964957091,1.048041138,-0.839350481,0.453423102,-0.446394887,0.021919957,1.013599375,-1.249608372,1.23483933,-0.910385074,0.676897164,-0.39275908,0.011757058,1.895614745,-2.301404631,1.820414823,-1.249942114,0.575313957,-0.252222241,0.38509227,5.210057927,-11.71882348,14.58596527,-10.60092506,4.262489983,-0.739464493,0.016684739,0.615207692,-1.094552523,0.700681382,-0.865503472,0.355046165,-0.367484527,0.063282287,0.88080072,-1.036573276,0.811310946,-0.951423445,0.484365392,-0.30636696,0.02788615,1.135301511,-1.276357266,1.071847994,-0.917646812,0.364378431,-0.290488904,0.01782193,0.817109599,-0.957390699,0.846170464,-0.946269008,0.504918681,-0.440255228,0.025699109,1.074561698,-0.873649032,0.679091581,-0.787782391,0.747270069,-0.507313842,0.023426519,1.029583922,-0.96529219,0.729800788,-0.821507834,0.720024627,-0.597440508,0.026161317,1.43416714,-1.727302849,1.313593039,-0.96384705,0.493609845,-0.217917095,0.057765848,0.871241463,-0.835112708,0.862370665,-0.778741375,0.392613275,-0.337411825,0.032244319,-103.8242405,38.02709098,61.98824454,-24.53470782,-103.5797021,39.66651637,64.95110437,-33.27466946
1,1.263373512,-1.373965966,1.265133374,-1.114747094,0.612886729,-0.337430413,0.084905087,1.321231828,-1.362489224,0.974781722,-0.736770007,0.403116818,-0.215951355,0.085348363,0.751480176,-0.446603137,0.724390735,-0.410491929,0.308846696,-0.408004772,0.011661932,0.988964599,-1.080239551,0.986116443,-0.727369441,0.526699264,-0.404982646,0.013593172,1.783726286,-2.079171727,1.580649778,-1.138507223,0.605870716,-0.300294515,0.371616335,5.230846938,-11.81292788,14.79065832,-10.85662839,4.434234274,-0.786958502,0.016341353,0.494263223,-1.103123737,0.570309829,-0.890858317,0.306075105,-0.407101744,0.055298386,0.980583261,-1.013233541,0.698662991,-0.787474177,0.404128707,-0.217616604,0.024249236,0.757939323,-1.056612993,0.945829547,-0.979585253,0.482473207,-0.451663669,0.038256251,1.055020243,-1.362114847,1.207268257,-1.186468956,0.632297988,-0.473527646,0.033157733,0.982096481,-1.002264326,0.807392385,-0.622159021,0.235370612,-0.270676418,0.035714583,1.026082194,-1.081923487,0.85874848,-0.819591638,0.494014414,-0.350082989,0.030913094,1.133101606,-1.244886029,0.916517841,-0.759750265,0.403872515,-0.219332095,0.084097415,0.905987677,-0.690008669,0.687060301,-0.575186203,0.158185317,-0.16303835,0.03867565,-112.7367587,40.55489859,74.14332423,-29.97871354,-112.5534188,42.29581527,76.80276254,-40.83748169
1.05,1.509158461,-1.720093651,1.647444941,-1.294958091,0.815364692,-0.404797823,0.083924844,1.218510008,-1.247192853,0.99887722,-0.731844418,0.455065268,-0.333471555,0.076980725,1.064933479,-0.767967287,0.820026762,-0.546264205,0.327208905,-0.25913765,0.011430214,0.995520101,-1.067555775,1.046137189,-0.818387317,0.578863551,-0.372843588,0.014434241,1.840423249,-2.239444167,1.843383076,-1.482361146,0.899421272,-0.488301803,0.397866054,5.147207034,-11.51349793,14.3944863,-10.64524407,4.419194661,-0.803457587,0.025146026,0.540884256,-0.805025962,0.538458308,-0.533032216,0.42907343,-0.270429332,0.03132276,0.688642413,-0.765130685,0.599741509,-0.598842125,0.375804867,-0.278547174,0.013937554,0.938386834,-1.163056371,0.993314081,-0.945548687,0.644888929,-0.40772144,0.038845942,0.91223287,-1.210684355,0.935784322,-0.922144654,0.481156563,-0.327976592,0.03768942,0.988620834,-1.121524482,1.103319722,-0.854521297,0.451697462,-0.359091582,0.040229233,1.039578225,-1.118354505,0.927006931,-0.788677589,0.377697711,-0.297538627,0.032473826,1.083296217,-1.207275163,0.907761623,-0.810336693,0.539359032,-0.316213306,0.098854027,1.147848466,-0.946986342,0.773588085,-0.649105654,0.300225706,-0.203257196,0.048842014,-119.8034182,42.50568495,81.51197603,-35.93529351,-119.5391801,44.31848956,81.44254239,-47.37741215
1.1,1.305818105,-1.289190551,0.909883611,-0.61407846,0.371572742,-0.200111594,0.089587151,1.344005516,-1.531892699,1.284087257,-1.008749358,0.564430336,-0.337305774,0.073004677,1.06080245,-0.961322903,1.058420407,-0.767633799,0.43618568,-0.353568766,0.01294385,0.974725436,-1.068609718,0.915754835,-0.820306307,0.644432518,-0.332326674,0.014213688,1.873922071,-2.506750838,2.228588606,-1.744466067,0.942900246,-0.454667326,0.416252814,5.08718557,-11.25670361,13.9385027,-10.22100617,4.210565732,-0.759834603,0.024420815,0.84176183,-0.715276267,0.825639196,-0.692101394,0.64908069,-0.465159401,0.015354889,0.610554621,-0.77993218,0.758991549,-0.614323223,0.281798322,-0.33609992,0.012012386,0.923811916,-1.187954173,0.951571262,-0.929205307,0.387463751,-0.328793982,0.130672365,0.767016196,-1.231956727,0.693999634,-0.907780137,0.337430559,-0.431554965,0.052510017,1.306806087,-1.528025003,1.449652181,-1.213019462,0.652531875,-0.39288579,0.061418612,1.101077276,-1.260704899,1.0429267,-0.951923332,0.644122353,-0.477811882,0.032698757,1.03832213,-1.24005948,0.956403196,-0.756297001,0.490006388,-0.271973306,0.11021744,1.143443699,-1.057784488,0.944526816,-0.861562934,0.572174866,-0.316595397,0.051028101,-124.7248193,43.78647894,85.55933882,-41.24975853,-124.3534996,45.66532181,82.84063557,-51.38861237
1.15,1.239887643,-1.280530497,0.876047626,-0.683030945,0.371806191,-0.199197679,0.090350274,1.367707427,-1.547498687,1.29645033,-1.095603739,0.621438362,-0.297780919,0.061649881,0.982590898,-0.88798623,1.045164052,-0.729259043,0.445711414,-0.382599734,0.012800064,1.004825723,-0.983144907,0.85302163,-0.853907779,0.687335287,-0.41967561,0.015212812,1.683435768,-2.109126416,1.685183851,-1.155614068,0.504206333,-0.225562254,0.324975724,5.110475428,-11.33444733,14.05015178,-10.30874446,4.247472007,-0.765813715,0.020153771,0.887575989,-0.808462684,0.96532652,-0.678957295,0.45276241,-0.479585691,0.009777894,0.534202009,-0.806127965,0.766023466,-0.595243834,0.277830744,-0.304465267,0.011827554,0.865794037,-1.088975447,0.840829621,-0.861067095,0.409518252,-0.36533895,0.157005799,0.7670504,-1.080660248,0.584855637,-0.775120436,0.352594332,-0.40192225,0.056129283,1.325686539,-1.543699555,1.416488968,-1.132058943,0.551719333,-0.346964166,0.066722104,1.006919889,-1.118005306,0.853045507,-0.830218046,0.708617839,-0.486638221,0.041773638,0.82813712,-1.01246132,0.832117468,-0.679352915,0.437300893,-0.299104171,0.095981669,1.163991973,-1.182673009,1.002285291,-0.872550109,0.612427674,-0.372964377,0.067206498,-127.3460385,44.47696868,88.59080213,-48.49071963,-126.9432131,46.35591559,82.92898784,-58.28414823
1.2,1.324790758,-1.416631477,1.303477265,-0.970930737,0.469121248,-0.251975514,0.058436462,1.170148037,-1.263417195,0.868305546,-0.741781829,0.302802739,-0.101116922,0.045069052,1.218806654,-1.200895228,1.224153977,-0.923134387,0.48108417,-0.281778199,0.012269373,1.058915045,-0.990058846,0.907912626,-0.874439402,0.631924408,-0.390250453,0.014855373,1.844554668,-2.296709455,1.973234523,-1.576013951,0.889082884,-0.420431168,0.266614241,4.991024581,-10.84419937,13.24422109,-9.647013453,3.97690086,-0.721960948,0.017491837,0.704058954,-0.747821193,0.586130738,-0.53276995,0.43546122,-0.464869232,0.008448519,0.558722426,-0.63221227,0.570564915,-0.544296973,0.16851665,-0.118660072,0.009499419,0.886551347,-0.889673869,0.669971214,-0.380685654,0.378974925,-0.190794508,0.054721987,0.857752822,-0.932871488,0.645779406,-0.707574155,0.493138528,-0.370512289,0.038851242,0.83349251,-0.989536975,0.878172498,-0.73146863,0.476914917,-0.388613994,0.042053676,0.837689194,-0.856533384,0.693404167,-0.781875673,0.526897982,-0.41590646,0.043358079,0.709898113,-0.822134322,0.748919635,-0.645043489,0.27878692,-0.177643347,0.080123921,1.074986157,-1.066432993,0.823206561,-0.808968554,0.522654278,-0.424937549,0.069896773,-127.7158197,44.82604214,89.72479899,-53.78198543,-127.2441593,46.55524813,81.3734327,-64.91714682
1.25,1.110077112,-1.124367756,1.110196069,-0.945617385,0.536385489,-0.436894475,0.03447597,1.185815507,-1.075464037,0.797085642,-0.878317843,0.679383044,-0.403445198,0.022585049,1.242107776,-1.247927001,1.16002505,-0.881165533,0.416978118,-0.230484287,0.011325842,1.276147866,-1.178150757,1.096439606,-0.98457751,0.583914597,-0.21074077,0.012126506,2.132428058,-2.906833791,2.658301107,-2.026229889,1.12558798,-0.449978157,0.230470074,4.965934233,-10.73057735,13.0120179,-9.391168751,3.830825595,-0.688224028,0.011585623,0.583025328,-0.737536644,0.667103177,-0.407015797,0.413312935,-0.299146046,0.007759423,0.796929613,-1.189843505,1.037734857,-0.915546252,0.450680207,-0.431598355,0.015902867,0.797985827,-1.223575543,0.84291618,-0.825272417,0.480420806,-0.208099816,0.035573197,0.869322197,-1.142904304,0.942742458,-0.910859601,0.519118504,-0.520398954,0.023756029,0.648007776,-0.880326665,0.604086986,-0.683425869,0.371296028,-0.388524341,0.030991081,0.77722143,-0.814966097,0.673987295,-0.745131285,0.486688149,-0.363918671,0.031549321,0.940917727,-1.143850299,1.00441444,-0.755219451,0.39795349,-0.267875012,0.072638138,0.889235031,-0.892502172,0.725984609,-0.73315981,0.386452897,-0.279156509,0.04911445,-125.7727663,44.88250056,87.48029432,-54.35039833,-125.1128141,46.32423509,76.93236765,-66.09335655
1.3,1.229671244,-1.245822297,1.224901645,-0.981610578,0.586747668,-0.452459168,0.02693598,1.071230231,-0.939240315,0.73829889,-0.789027785,0.547902519,-0.233296201,0.016058179,1.193994622,-1.166017224,1.157470423,-0.914327774,0.406127571,-0.221809763,0.011527185,1.083424707,-1.342568349,1.117105536,-0.977222502,0.708645236,-0.398229626,0.016396995,2.054003071,-2.713633512,2.412519366,-1.827881235,0.958442755,-0.36477007,0.176625112,5.016595728,-10.82531465,12.95056337,-9.122016766,3.605654406,-0.626307558,0.009495793,0.681239305,-0.941555807,0.91600456,-0.533891214,0.366484678,-0.280683633,0.00706164,0.89620601,-1.103536116,1.008295162,-0.845538706,0.540217794,-0.378958999,0.02133725,0.888629152,-1.063650584,0.872357753,-0.875371682,0.522719848,-0.262881886,0.024281665,0.774002185,-1.091413449,0.848159928,-0.900787787,0.500098219,-0.560259722,0.021803604,0.948697864,-1.025399907,0.820619455,-0.675836836,0.30411018,-0.396656877,0.032975554,0.905991427,-1.075297023,0.766733902,-0.88241221,0.562813904,-0.457447413,0.026475846,1.084666395,-1.342769842,1.062653777,-0.964372917,0.579949683,-0.425790512,0.079549068,0.938037031,-1.033211217,0.848212486,-0.822628272,0.376459262,-0.301976606,0.044084306,-121.3987939,44.37489544,82.93026595,-51.71098974,-120.5131047,45.56301693,71.34785702,-64.29031036
1.35,0.900415237,-0.99134907,0.846917475,-0.801736106,0.601559893,-0.49061768,0.010953885,0.847583147,-0.746629644,0.641542361,-0.767113461,0.356348959,-0.277920339,0.011729078,1.508168362,-1.59051118,1.646769481,-1.227644713,0.669789479,-0.297586742,0.014442717,0.713351156,-1.088085618,0.641843773,-0.680886617,0.422520664,-0.3537345,0.017119728,1.61267543,-1.717178995,1.130585092,-0.896075677,0.497769448,-0.300408186,0.089244158,4.96665913,-10.73298111,13.05583659,-9.507871406,3.941410423,-0.724074972,0.0052667,0.483381258,-0.839777459,0.617102591,-0.470810454,0.28864046,-0.254362971,0.005985897,0.943142579,-0.908979926,0.640614936,-0.73368523,0.458217727,-0.357852845,0.023094898,0.677666175,-0.842918953,0.677448825,-0.72420416,0.266335516,-0.273777023,0.023443719,0.890228151,-0.901535263,0.75192298,-0.815509264,0.536802077,-0.450014824,0.013196496,0.845744108,-0.931887405,0.763451526,-0.832179245,0.396640006,-0.470256231,0.032650457,0.899112435,-1.086004417,0.792746974,-0.995120295,0.667614921,-0.501635927,0.024302351,0.787289732,-1.072705873,0.679747151,-0.768793417,0.322833969,-0.440255053,0.07779655,0.922416222,-0.901387525,0.717881811,-0.751829022,0.304511378,-0.205234618,0.03814634,-114.597587,43.16553931,76.37302323,-47.12982209,-113.4627727,44.17438101,66.92236526,-58.67794478
